stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,10.24,0.82,0,4.05,1,1.27,1.6,0,0
3dpf,8.12,1.87,0,1.09,9.67,51.4,0,0.57,1.22
5dpf,26.64,3.86,1.29,3.89,9.93,60.88,4.25,1.66,8.49
10dpf,24.24,7.23,0.92,4.66,18.77,86.12,0,2.1,1.47
