stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
3dpf,0.34,1.16,0.53,0,2.66,0
5dpf,0,0,3.49,0.32,0.67,0.6
10dpf,2.62,0,15.01,0.57,0,0
