stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.48,0,0.79,0.65,0
3dpf,12.26,0.36,2.44,0,0
5dpf,0.54,0,2.64,0,0.86
10dpf,6.13,0,2.09,0,0
