stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.57,0,2.49,1.92,0,1.16,1.34
3dpf,8.76,0.66,0,5.87,0,1.08,0
5dpf,0,0,0,2.05,1.08,0,0.39
10dpf,3.17,0,0,0,0,0.87,0
