stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.95,0,0.82,1.25,3.76,0.98,152.2
3dpf,4.87,0.79,0,0,0,0,41.21
5dpf,3.29,0,4.36,0.79,1.83,1.28,264.81
10dpf,6.35,0.58,4.36,0,2.21,0,64.7
