stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.28,0,0,0,0,0
12hpf,406.88,1.85,0,0,378.78,99.39,2.14,0,48.98,12.2
14hpf,416.87,0,0,22.34,283.99,56.35,6.26,0,27.5,22.87
16hpf,379.14,2.51,0,51.34,322.76,118.99,22.55,10.23,26.33,59.04
19hpf,656.84,0,0,35.23,155.28,30.73,2.04,0,7.66,65.69
24hpf,1193.87,2.5,14.05,131.71,871.76,363.31,30.11,1.02,145.74,138.89
2dpf,520.44,2.16,8.21,153.22,679.95,635.74,14.86,0.91,160.53,71.66
3dpf,304.33,1.22,2.2,50.49,156.75,1631.57,11.16,0,47.46,42.6
5dpf,113.29,12.4,6.96,206.39,82.13,1131.76,9.78,1.07,70.22,106.71
10dpf,165.97,13.36,2.73,164.56,83.67,1198.45,4.35,0.59,69.41,42.23
