stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,1.72,0
2dpf,4.95,1.02,3.03,13.08,0.58,0
3dpf,18.81,0,0,14.27,0,0
5dpf,8.45,0.68,1.16,8.39,0.76,4.57
10dpf,12.6,0.64,0.87,11.09,0.47,1.62
