stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.18,0,0,0,2.46,28.42,0
3dpf,5.72,0,0,0.64,1.68,31.93,0
5dpf,0,0.59,17.67,0.37,0.98,49.45,3.15
10dpf,2.82,1.59,0,0,1.33,28.6,0
