stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.9,0.98,0.99,0,0,0.74
3dpf,2.09,0,0,0,1.52,0,0,0
5dpf,0.92,0.29,0.39,0,0,0.85,1.42,0.86
10dpf,1.15,0,0,0.65,0.42,0,0,0
