stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,17.32,0.55,2.49,5.53,15.85,2.54,5.55,2.43
3dpf,0,0,0,0,0.74,0,0,0
