stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,1.67,0,0,0,0,0
2dpf,3.42,43.03,7.22,1.19,0,0,0
3dpf,0.43,8.35,1.96,0,1.98,0,0.3
5dpf,0.9,73.06,4.72,0,3.16,0.86,3.84
10dpf,0.93,73.39,6.09,0,0,0,2.47
