stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.23,0,0.52,2.7,3.05,0.48,0.48,2.96
3dpf,20.01,0.3,0.37,1.58,12.8,0,0.3,0.84
5dpf,0.61,0.85,0.73,0.47,6.22,1.33,1.47,1.49
10dpf,6.43,1.21,1.89,0,8.42,0,0.6,0
