stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.25
24hpf,1.23,0,0,0,0,0,0,0
2dpf,53.47,0,34.89,114.88,37.27,0,1.12,4.74
3dpf,0.74,0,0,0,9.65,0,0,0
5dpf,1.48,5.5,2.21,2.55,0,0.83,0,0.37
10dpf,6.57,0,5.22,236.08,1.24,0,0.54,0.67
