stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,1.75
2dpf,6.83,0,2.81,3.44,2.55,5.84
3dpf,7.65,0.34,0,6.42,0,0.46
5dpf,4.43,0,0.97,0,0,2.36
10dpf,1.81,0,0,4.46,0,0
