stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.47,1.03,0,0
3dpf,0.77,0,2.48,0.34,0.34
5dpf,0.5,0,1.09,0,0.3
10dpf,2.99,0,0,0,0
