stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,14.21,0,1.46,0.66,0,2.7,0,0
3dpf,55.59,0,0,0,0,1.89,0.32,0
5dpf,1.24,0,0.38,0,0.86,2.42,0.42,2.16
10dpf,33.91,0.44,0.71,0.43,0,3.22,0,0
