stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.98,0.51,1.52,0,2.16,0.48
3dpf,0.61,0,1.64,0,0,0
5dpf,1.09,0,6.59,1.13,1.39,0.35
10dpf,0,0,0,0,1.6,0
