stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,2,0,0,0,0,0,0,0,0
24hpf,3.41,0,0,0.83,0,0,0,0,0
2dpf,36.1,0.82,8.31,27.37,14.4,7.59,2.24,0.64,232.16
3dpf,26.72,1.68,2.6,4.19,0.44,1.93,0,0,57.81
5dpf,8.31,2.18,15.39,13.17,0.94,5.3,0,3.05,155.39
10dpf,10.5,0.76,4.01,3.3,1.79,1.51,6.08,0,87.88
