stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.53,0,0,0,0,0,0
19hpf,4.31,0,0,0,0,0,0
24hpf,5.91,0,0,0,0,0,0
2dpf,32.21,1.82,0.6,7.7,0.91,3.35,1.14
3dpf,88.62,0,0,0,0,0,0.37
5dpf,2.45,0,0,0.75,0.54,0.93,0
10dpf,7.46,0,0,0,0,0,0
