stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,1.52,0.55,10.34,0,0,3.25,0
3dpf,2.34,0,0,1.76,22.77,0.3,0,0.36,0
5dpf,2.11,0.44,0.44,0.87,51.85,2.95,0.54,10.89,1.42
10dpf,2.81,1.42,0.86,1.52,27.36,0.61,0,15.34,0
