stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6598.91,124.93,42.58,0,849.44,70.58,0,136.07,1723.39,2084.09
12hpf,7034.3,167.38,62.98,167.8,1494.41,209.44,19.69,206.32,2571.52,1963.96
14hpf,5092.16,49.49,210.44,197.27,826.58,304.77,61.92,54.82,1293.48,1244.27
16hpf,4457.13,172.19,196.42,203.87,1174.55,413.53,124.14,108.74,1266.17,1391.58
19hpf,5009.14,36.86,39.63,70.4,497.78,186.52,83.61,17.77,250.82,886.84
24hpf,3276.27,34.88,111.19,70.41,611.17,226.2,68.52,3.85,303.96,353.93
2dpf,1595.42,30.73,81.99,126.85,535.64,790.14,113.59,9,235.09,362.66
3dpf,3320.13,45.96,32.31,54.53,36.87,645,26.69,0,56.24,120.83
5dpf,388.47,37.3,124.44,118.26,85.79,843.2,76.31,25.81,139.36,535.4
10dpf,1413.47,84.04,135.29,128.18,45.81,912.64,56.21,1.3,124.36,156.88
