stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,2.53,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,0,0.93
2dpf,0,0,0,0,0,0,0,0,1.32
3dpf,2.51,0,0,0.97,2.41,0,0,0,0.72
5dpf,1.6,0,0.48,0.9,1.66,0,0.34,0.41,0.39
10dpf,2.04,2.79,0,0,3.58,0.83,0,0,0.5
