stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,1.7,0,0,0,0,0,0,0
24hpf,0,0,0,0,0.82,0,0,0,0
2dpf,4.58,0,0.95,6.32,21.05,45.9,1.28,10.23,17.43
3dpf,1.98,0,0,0.92,2.24,81.1,0,4.46,1.71
5dpf,4.61,0,0.54,1.53,0.34,29.78,0,0.3,2.51
10dpf,0.45,0,0,3.57,1.61,38.43,0,2.91,0
