stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.14,0,0,1.89,0,0,1.26
3dpf,29.79,0,0,0.48,1.14,0,0
5dpf,1.59,0.58,0.86,0,5.69,0.87,0.8
10dpf,16.2,0,0.7,0,0.76,0,0
