stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,377.28
12hpf,0,2.16,0,0,0,0,0,0,0,86.46
14hpf,0,0,2.6,0,2.55,0,0,0,0,793.79
16hpf,5.83,4.58,2.6,25.03,0,0,0,2.35,1.79,270.02
19hpf,11.32,1.92,0,59.92,0,0,0,0,0,1474.28
24hpf,45.81,12.32,0.9,598.86,2.97,0,0.9,0,8.32,515.72
2dpf,120.9,50.97,0,239.46,8.03,7.73,4.87,0,6.22,544.86
3dpf,126.43,105.06,1.39,105.49,2.39,17.66,0,0,2.24,257.97
5dpf,93.88,103.63,7.87,136.96,4.02,72.78,4.27,2.07,7.81,889.46
10dpf,237.74,173.28,6.39,91.31,8.07,16.1,0,0,3.35,358.28
