stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0,2.31
3dpf,1.25,0,0,0,0.4,0.63
5dpf,0,0,0.7,1.64,1.17,21.55
10dpf,2.95,1.16,0,0,0,6.78
