stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,28.94,0,1.95,2.31,7.52,0.92,0.63,0.92,11.24
3dpf,186.68,0,0,0.68,2,0,0,0,0.96
5dpf,7.32,0,0.96,0.79,8.81,0.96,4.14,1.28,2.34
10dpf,53.41,0.37,0,0,3.25,0,0,0,0
