stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,0,1.23
3dpf,0.84,0,0,0.64,0.76,0,0,0,0.61
5dpf,0,0,0.62,1.13,3.07,0,0.29,1.03,7.62
10dpf,3,1.41,0,0.53,3.4,0.55,0,0.42,5.6
