stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.69,0,0,0
3dpf,1.24,0.34,0,1.35,1.87,0,0,1.96
5dpf,0,0,0,0,0.9,0.29,0.74,8.85
10dpf,1.81,0,0.79,0,3.84,0,0,9.5
