stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,38.11,0,0,0,0,0,0,0,0,0
12hpf,98.13,0,1.99,0,3.56,1.96,0,0,11.68,8.6
14hpf,64.31,0,0,3.64,0,0,0,0,5.42,8.19
16hpf,230.67,1.84,2.02,28.23,10.26,5.83,0,9.13,35.24,17.84
19hpf,187.83,0,0,70.02,1.72,1.6,0,0,0,8.92
24hpf,237.5,0,0,8.39,8.09,5.89,0,0,10.93,9.88
2dpf,469.14,3.66,1.34,43.02,40.59,104.47,4.32,0,26.43,14.46
3dpf,160.02,0,0.69,19.67,4.13,48.32,0,0,4.36,2.11
5dpf,146.15,1.69,2.17,32.55,1.72,50.01,0.82,0,5.89,6.42
10dpf,60.25,1.82,0.99,14.53,0,9.42,1.8,0,0,1.59
