stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,34.81,0,0,0,0,0,0,0,57.33,50.25
12hpf,33.76,0,1.77,2.13,26.24,4.86,0,6.43,48.41,58.41
14hpf,55.14,18.64,40.77,33.66,46.56,18.21,0,16.89,156.68,231.3
16hpf,51.79,16.09,11.01,14.99,27.77,17.06,3.94,9.75,64.53,66.97
19hpf,110.34,3.3,0,13.8,10.82,1.74,0,2.5,9.49,28.44
24hpf,61.92,3.14,4.46,3.46,19.57,12.71,4.86,3,18.92,17.22
2dpf,269.04,4.26,28.73,79.5,110.12,205.25,50.76,5.34,67.73,185.51
3dpf,970.96,13.71,15.11,50.69,33.85,298.96,10.04,0,22.47,52.26
5dpf,173.64,29.37,59.47,168.68,25.67,373.62,48.5,14.3,57.9,220.96
10dpf,917.52,39.85,73.59,159.63,23.9,330.95,39.59,0,46.14,108.53
