stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.78,0,0,0,0,0,0
2dpf,3.59,0,1.19,1.04,5.6,0,0.55
3dpf,5.79,0,1.4,0,3.26,0.66,0.38
5dpf,0.66,1.08,0,1.53,1.38,0,1.58
10dpf,7.96,0,0.39,0,1.34,0.38,1.79
