stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,538.28,18.96,0,0,111.46,26.02,0,10.16,69.09,131.25
12hpf,294.05,7.61,0,1.89,73.26,16.11,0,10.28,59.19,109.8
14hpf,974.6,7.45,11.27,53.13,202.91,128.21,2.56,8.95,138.61,281.5
16hpf,296.08,4.94,20.64,11.43,118.92,63.57,1.66,5.31,95.33,147.46
19hpf,164.65,0,0,5.46,19.22,9.55,5.24,0,12.11,19.1
24hpf,578.69,10.91,54.36,54.41,193.45,87.94,25.05,3.61,169,66.84
2dpf,276.09,7.35,21.16,49.51,124.09,266.04,45.08,9.53,96.51,114.49
3dpf,695.14,12.85,8.21,26.77,17.66,214.79,15.32,0,22.03,48.49
5dpf,135.12,14.25,57.74,78.14,33.98,408.98,30.44,14.33,87.71,250.52
10dpf,330.73,42.3,28.52,41.46,17.49,210.76,21.32,1.1,36.83,52.26
