stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.78,1.34,1.97,0.69,3.64,0.65,2.74
3dpf,5.05,0,0,0,1.05,0,0.84
5dpf,0,0.81,0.73,0,0.53,0,1.66
10dpf,7.15,0,0.59,0,0,0,0.88
