stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.19,1.93,0,0.57,0.92,0.56
3dpf,0.77,0.37,0,1.84,0,0
5dpf,0.62,4.44,1.35,2.39,0.79,0.64
10dpf,0,3.81,0.57,1.7,0,0
