stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.23,0,2.86,1.61,3.88,2.28,0.51,1.86,4.78
3dpf,1.93,0,0.63,0,13.31,0,0,0,6.72
5dpf,7.46,3.61,10.03,0,17.32,1.14,0,0,56.2
10dpf,2.34,0,4.05,0,16.58,0,0,0.55,20.17
