stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.58,0,0,0,0.57,13.79
3dpf,1.91,0.78,0,0,0,3.78
5dpf,3.91,0,0.96,0.51,0,33.84
10dpf,0.48,0.93,0,0,0,7.18
