stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,23.86,0,59.65,0,0,0,0,21.71,10.36,20.4
12hpf,97.92,6.42,67.97,4.69,35.48,23.35,0,248.15,37.51,88.71
14hpf,12.21,0,54.48,2.87,2.48,5.22,0,24.85,5.5,43.02
16hpf,39.93,14.15,6.44,11.16,20.89,15.28,0,81.1,19.87,116.58
19hpf,8.93,0,0,1.73,14.24,0,0,6.81,1.6,19.5
24hpf,32.76,0.82,3.74,13.38,22.34,12.4,2.85,4.47,15.72,43.37
2dpf,164.43,3.05,16.84,39.56,101.47,274.72,17.95,5.3,77.32,78.49
3dpf,429.37,11.53,7.75,22.9,29.19,408.96,5.89,0,23.73,54.05
5dpf,70.59,26.25,25.61,57.99,33.6,406.45,18.68,17.11,57.07,208.95
10dpf,475.68,41.17,42.98,62,12.06,388.07,15.22,1.54,46.36,63.11
