stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.55,0.85,1.51,0,1.13,0.67
3dpf,1.7,0,3.07,1.09,0,0
5dpf,0,0,9.52,0,0.41,0
10dpf,2.01,0,0.92,0,0,0
