stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,225.08,0,9.99,0,91.05,0,0,80.56,190.86,144.56
12hpf,124.13,5.94,1.82,19.86,102.54,31.13,0,240.19,191.36,220.41
14hpf,90.13,0,8.99,55.55,42.88,22.15,0,67.03,110.49,321.78
16hpf,56.09,11.67,2.58,54.7,70.13,34.85,3.54,19.73,73.58,207.35
19hpf,137.69,0,0,59.86,31.3,20.96,1.54,15.7,9.98,136.83
24hpf,53.08,1.66,0.82,87.11,146.42,80.75,1.33,3.25,65.85,41.52
2dpf,287.43,3.85,7.29,170.29,388.24,789.86,25.67,21.39,342.06,131.51
3dpf,667.62,10.58,4.18,99.31,60.61,1154.85,15.85,0.53,137.88,47.06
5dpf,113.33,36.09,9,188.39,55.69,990.36,38.94,35,226.24,179.19
10dpf,753.45,11.94,9.23,74.73,29.94,626.31,18.19,0.99,135.59,59.09
