stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.46,0,0,1.19,0
3dpf,24.03,0.49,0.71,2.19,0.29
5dpf,1.76,0,3.14,0,0.98
10dpf,2.61,0,0.95,0,2.11
