stage,central_nervous_system,mesenchyme,neural_crest,paraxial_mesoderm
14hpf,0,2.49,0,0
3dpf,4.59,3.76,0,1.33
5dpf,0,0.55,0,0
10dpf,7.12,2.12,0.8,0
