stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
2dpf,0.63,0,0,0,0
3dpf,0.88,1.58,0.53,0.79,0
5dpf,0,1.02,0,0,0.86
10dpf,8.06,0.54,0,0,0
