stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,2.51,0,0,0,0,0,0
24hpf,0,0,6.1,0,0,0,0,0,0
2dpf,12.79,0,35.1,8.76,3.44,0,0.88,0.92,1.61
3dpf,20.02,0,16.79,4.54,15.75,0.3,0,0.53,0.75
5dpf,6.99,0.79,42.06,2.58,9.68,0,1.25,1.48,7.17
10dpf,13.11,0,16.2,1.4,1.66,0.42,0,0,0.98
