stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.74,0.8,0.62
3dpf,4.53,0,0,0.96,1.48,0
5dpf,0.36,0,1.03,2.52,1.06,0.35
10dpf,0,0.55,0,0,0.78,0.47
