stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,15.28,0,0,0,0,0,0
16hpf,17.92,0,0,0,0,0,1.71
19hpf,1.97,0,0,0,0,0,0
24hpf,9.14,0,0,0,0,0,0
2dpf,42.56,0.87,0,14.83,3.82,62.9,0.62
3dpf,6.25,0,0,0,0.78,0.44,0.65
5dpf,4.91,0,2.22,0,0.82,0.69,2.1
10dpf,5.8,0,2.27,0,1.23,0,0.38
