stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,1.54,0,0,0,0,0
24hpf,0,2.99,0,0,0,0,0
3dpf,0.84,0.78,0,0,0.84,0,0.47
5dpf,0.32,22.08,0,0.65,2.04,0,0.59
10dpf,0,13.56,2.74,0,0,0.4,0
