stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,299.05,8.65,0,0,83.34,0,0,10.05,133.43,71.86
12hpf,638.24,18.22,15.39,31.46,187.24,58.43,0,56.41,721.26,161.25
14hpf,252.12,0,33.33,16.02,47.21,63.94,0,0,160.01,72.29
16hpf,487.97,18.68,76.42,41.98,216.05,83.59,25.15,4.32,262.37,160.54
19hpf,404.29,3.67,50.64,21.23,92.72,57.31,27.77,0,110.7,39.88
24hpf,412.5,4.89,40.31,17.83,86.3,53.6,31.55,0,168.47,43.62
2dpf,572.45,18.93,58.15,55.75,194.51,384.89,66.45,6.33,133.85,79.79
3dpf,926.3,21.58,26.44,20.44,9.17,183.37,5.17,0,24.44,26.87
5dpf,150.86,19.67,78.94,67.25,30.89,418.66,31.14,15.52,89.87,183.37
10dpf,390.51,56.49,42.52,53.94,27.84,308.15,18.56,1.64,84.8,52.29
