stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1.03
2dpf,26.54,6,4.34,1.78,4.61,0,0,57.37
3dpf,10.72,0.89,3.03,0.66,3.49,0,0,1.92
5dpf,2.49,0,2.62,0,8.26,0.43,2.15,8.18
10dpf,7.37,3.38,3.62,0,2.32,0,0,0.55
