stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,3.16
2dpf,3.41,0,1.28,0,0,2.41,38.17
3dpf,7.12,0.72,0,0,2.13,0,10.92
5dpf,0,0,1.77,0.51,8.92,0.78,51.05
10dpf,9.36,0.93,2.73,0,9.23,0,2.64
