stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,11.79,0,0,0,0,0,1276.43
12hpf,21.75,0,0,3.69,0,0,222.57
14hpf,5.55,0,0,0,0,0,1354.81
16hpf,1.73,0,0,0,0,0,43.4
19hpf,0,0,0,0,0,0,54.26
24hpf,0,0,0,0,0,0,7.16
2dpf,3.77,0,0.93,1.26,3.42,1.94,6.49
3dpf,3.09,0,0,0.74,1.97,0.34,2.11
5dpf,0.56,0.86,0.92,0,3.43,0.4,10.62
10dpf,0,0,0,0,0,0,3.59
