stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,4.51,0,0,0,0,0.87
2dpf,16.5,1.85,4.87,33,4.97,14.74,14.15,0,32.12
3dpf,46.55,1.56,0,10.05,1.99,28.96,1.82,2.34,20.63
5dpf,21.42,2.15,10.43,40.98,5.11,63.52,12.03,6.22,81.78
10dpf,67.68,3.88,6.77,23.12,4.13,45.32,6.86,2.2,35.25
