stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,356.74,10.13,0,0,128.76,22.24,0,18.07,218.06,226.2
12hpf,239.82,17.91,0,20.27,102.55,22.28,1.99,67.31,172.55,106.12
14hpf,246.15,10.12,16.08,25.89,94.17,36.65,2.3,7.92,166.16,320.29
16hpf,145.42,18.99,14.75,58.54,84.42,34.73,4.56,7.65,140.79,334.7
19hpf,134.33,4.42,0,5.76,22.7,7.19,5.12,5.17,17.55,202.86
24hpf,72.67,3.78,2.89,38.21,35.45,28.15,8.44,0.93,40.06,109.07
2dpf,337.75,9,38.03,161.2,203.06,340.9,63.33,8.21,162.9,390.38
3dpf,263.21,10.2,40.99,71.58,36,523.91,16.77,0,49.74,183.86
5dpf,166.97,23.12,127,197.7,34.63,514.24,30.59,17.71,146.92,815.66
10dpf,186.25,22.07,38.17,102.61,22.98,282.86,20.28,1,76.35,243.07
