stage,central_nervous_system,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0.69,0,0,0
3dpf,1.51,0.84,0,0,0.55
5dpf,0.64,0,0.35,0.44,0
10dpf,0,2.18,0,0,0
