stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.39,1.08,1.61,1.47,1.42,0.6,0,0,0.75
3dpf,11.96,0,0.41,3.95,8.98,0,0,0,0
5dpf,3.35,0.29,0,1.8,7.35,1.05,0.48,1.36,2.91
10dpf,9.4,0,0.39,0,5.89,0,0,1.02,0
