stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
2dpf,0,1.74,0,7.7
3dpf,0.74,0.29,0,2.05
5dpf,0.33,10.79,0,8.46
10dpf,1.48,5.4,1.07,0.9
