stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,0,0.32,0,0,0,0,0.46
5dpf,0,11.06,0,1.41,1.22,0.5,0.68
10dpf,1.64,1.14,0.58,0,0,0,0
