stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.08,1.19,0,3.38,1.21,1.81
3dpf,1.04,0,1.08,0.5,0,0.54
5dpf,0,0,0,0.96,0,0
10dpf,1.9,0.44,0.83,0.88,0,1.58
