stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0.91,0
2dpf,0,0,0,0.84,4.25,0,2.06,2.49
3dpf,1.7,0.52,0.34,0.96,3.24,0.33,0,0.75
5dpf,4.32,0,1.86,1.06,6.86,0,0.9,2.86
10dpf,2.1,0,0,0,2.17,0,0,0
