stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.65,0,3.25
3dpf,1.69,1.07,0,0.55,1.8,0,0
5dpf,0.34,0.86,1.37,0,2.4,0.99,1.78
10dpf,1.25,0.95,0,0,0.62,0,1.92
