stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,2.91,0,0,0,0,0,0
16hpf,8.83,0,0,5.64,0,0,0
19hpf,6.15,0,0,0,0,0,0
24hpf,7.51,0,0,0,0,0.89,41.18
2dpf,50.3,0,0,9.07,0,0,2.33
3dpf,27.18,4.37,0,1.14,1.43,0,3.54
5dpf,76.67,1.32,1.65,7.88,11.81,1.61,32.69
10dpf,42.7,1.11,0,4.36,0.66,1.25,3.46
