stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.77,0,1.22,0.54,2.07
3dpf,0.29,0,0,0.7,0,0
5dpf,0.58,0,0.54,1.81,0.31,0.37
10dpf,0,0,0,0,0,1.17
