stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.81,0,3.11,0,0,0.6,1.15,3.41
3dpf,84.29,0,0,0,0,1.25,0,0.93
5dpf,6.28,0.57,0,0,0,4.39,0,0.52
10dpf,54.54,0,0,0.49,0.45,2.34,0,1.16
