stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.6,0,0.49,1.98,0,0.71
3dpf,7.06,0,0.69,0,0,0
5dpf,0,0.68,0,0,0.59,0.75
10dpf,1.92,0,0,0,0,0
